objID,SG1_votes,SG2_prob,SG3_timescale_class,SG3_timescale_peak,SG3_timescale_peak_prob,PROBABILITY_FLAG
588297864175091849,0,0.0002,4,10,0.243773,0
588297864175091891,10,0.073,4,10,0.184899,0
588297864175091915,0,0.0001,4,10,0.187864,0
588297864175091926,0,0.0187,4,10,0.156813,0
588297864175091932,0,0.0004,4,10,0.165487,0
588297864175091942,0,0.0487,4,10,0.189572,0
588297864439595326,4,0.8009,4,10,0.162484,0
588297864439595412,0,0.0123,4,10,0.185782,0
588297864708096234,20,0.1493,1,0,0.169182,0
588297864708096243,9,0.0295,1,0,0.396413,0
588297864708096259,0,0.3028,4,10,0.286988,0
588297864708096265,0,0.0293,4,10,0.216421,0
588297864708096335,0,0.2265,4,6,0.13511,0
588297864708161649,0,0.0234,4,10,0.249869,0
588297864708161794,0,0.2625,4,10,0.36018,0
588297864708161810,0,0.0156,4,10,0.151026,0
588297864708161816,0,0.0001,4,10,0.145744,0
588297864708161877,0,0.3612,4,10,0.285605,0
588297864708292907,19,0.6873,4,9,0.132999,1
588297864708292962,5,0.8459,4,10,0.150626,0
588297864708293058,0,0.0128,4,10,0.206754,0
588297864708358455,0,0.4231,4,10,0.333396,0
588297864708358629,0,0.0302,4,10,0.225724,0
588297864708489310,2,0.1184,4,10,0.175667,0
588297864708554807,8,0.1622,4,10,0.1305,0
588297864708555043,20,0.02,4,10,0.124505,0
588297864708555097,0,0.4252,4,9,0.181555,0
588297864708620409,0,0.7589,4,10,0.222364,0
588297864708620675,15,0.8919,4,6,0.131506,1
588297864708685883,0,0.6972,4,10,0.169808,0
588297864708686086,0,0.6157,4,10,0.330156,0
588297864708686165,10,0.0031,4,9,0.112597,0
588297864708751544,0,0.4115,4,10,0.223673,0
588297864708751638,0,0.0308,4,10,0.316699,0
588297864708817262,0,0.0051,4,10,0.31353,0
588297864708817279,0,0.0001,4,10,0.288212,0
588297864708817434,8,0.0801,4,10,0.129281,0
588297864708882801,14,0.5589,4,9,0.125303,1
588297864708948123,20,0.8649,1,0,0.675337,1
588297864708948182,0,0.4964,4,10,0.261998,0
588297864708948281,0,0.0006,4,10,0.184213,0
588297864708948327,0,0.1604,4,9,0.170792,0
588297864709013555,0,0.2289,4,10,0.150569,0
588297864709013567,0,0.4556,3,4,0.103951,0
588297864709013764,0,0.0003,4,10,0.285355,0
588297864709079293,1,0.0007,4,10,0.302091,0
588297864709079295,0,0.1358,4,10,0.266899,0
588297864709079386,0,0.018,4,10,0.184454,0
588297864709144855,0,0.1422,4,10,0.349934,0
588297864709144927,1,0.0151,4,10,0.21142,0
588297864709144982,0,0.0004,1,0,0.346433,0
588297864709210335,0,0.0,4,10,0.212287,0
588297864709210338,0,0.0785,4,10,0.301598,0
588297864709210360,1,0.3131,4,10,0.152763,0
588297864709210437,0,0.181,4,10,0.155304,0
588297864709275910,0,0.0,1,0,0.301798,0
588297864709275918,1,0.705,4,10,0.151318,0
588297864709341226,1,0.4283,4,10,0.182957,0
588297864709341402,0,0.4417,4,10,0.124685,0
588297864709341471,0,0.0,4,10,0.365807,0
588297864709341496,20,0.4908,4,10,0.118658,0
588297864709341555,0,0.0012,4,10,0.223681,0
588297864709341561,0,0.4453,4,10,0.162089,0
588297864709407110,0,0.1575,4,10,0.161591,0
588297864709538132,0,0.7857,4,10,0.168325,0
588297864709603561,10,0.9468,4,10,0.159247,0
588297864709603589,2,0.7836,4,10,0.19884,0
588297864709603599,0,0.0018,1,0,0.363179,0
588297864709603710,20,0.5589,4,10,0.136745,1
588297864709669100,0,0.4493,1,0,0.138872,0
588297864709669123,0,0.0558,4,9,0.144504,0
588297864709669190,16,0.533,3,4,0.153336,1
588297864709734725,0,0.0046,4,10,0.177189,0
588297864709734754,0,0.0,4,10,0.301182,0
588297864709800187,2,0.4819,4,10,0.183439,0
588297864709800201,3,0.6718,4,10,0.164105,0
588297864709800216,0,0.275,4,10,0.300191,0
588297864709800271,19,0.4308,4,6,0.126729,0
588297864709865876,0,0.0497,4,10,0.246916,0
588297864709931147,0,0.2031,4,10,0.212798,0
588297864710062280,20,0.0221,4,6,0.137899,0
588297864710127841,0,0.2529,4,10,0.181862,0
588297864710127877,0,0.0026,4,10,0.253059,0
588297864710193490,12,0.5611,3,3,0.13433,0
588297864710193494,0,0.0006,4,10,0.343308,0
588297864710193505,0,0.0033,4,10,0.282097,0
588297864710258820,0,0.3191,4,10,0.261189,0
588297864710324292,0,0.0234,4,10,0.329152,0
588297864710324349,20,0.107,4,6,0.104843,0
588297864710324462,0,0.0025,4,10,0.327789,0
588297864710389944,0,0.5953,4,10,0.167538,0
588297864710586411,0,0.0527,4,10,0.197635,0
588297864710586605,1,0.6527,4,9,0.171783,0
588297864710586689,0,0.0001,1,0,0.228144,0
588297864710651907,11,0.0488,4,6,0.110856,0
588297864710652170,2,0.5461,4,10,0.16426,0
588297864710652178,6,0.159,4,9,0.131163,0
588297864710717467,16,0.3478,4,10,0.141705,0
588297864710717754,0,0.4055,4,10,0.248736,0
588297864710717788,0,0.0003,4,10,0.413801,0
588297864710783209,0,0.1162,4,10,0.219948,0
588297864710783234,1,0.0004,4,10,0.148915,0
588297864710783263,20,0.4643,4,6,0.121968,0
588297864710783296,0,0.0002,4,10,0.249871,0
588297864710848925,0,0.0019,4,10,0.163793,0
588297864710914055,0,0.0113,4,10,0.220755,0
588297864710914348,0,0.0003,4,10,0.255988,0
588297864710979621,0,0.6935,4,10,0.421201,0
588297864710979776,0,0.3812,4,9,0.147893,0
588297864711045349,0,0.0119,4,10,0.492345,0
588297864711110905,0,0.0254,4,10,0.346648,0
588297864711110965,7,0.0,4,10,0.144968,0
588297864711110973,0,0.7474,4,9,0.167544,0
588297864711176375,0,0.0418,4,10,0.502161,0
588297864711373132,0,0.7731,4,10,0.146379,0
588297864711438578,16,0.5881,3,3,0.102146,0
588297864711438612,0,0.0696,4,10,0.39287,0
588297864711438638,0,0.398,4,10,0.228562,0
588297864711438647,0,0.0665,4,9,0.167807,0
588297864711438650,16,0.8239,2,2,0.204412,0
588297864711438701,17,0.0006,4,10,0.112468,0
588297864711504068,0,0.4649,4,10,0.289557,0
588297864711504087,4,0.0058,4,9,0.121227,0
588297864711569418,0,0.7995,4,10,0.299176,0
588297864711635114,20,0.303,4,6,0.105498,0
588297864711635178,0,0.0012,4,10,0.372513,0
588297864711700535,0,0.0964,4,10,0.182607,0
588297864711700588,15,0.9563,4,6,0.139011,1
588297864711700618,0,0.0002,4,10,0.45154,0
588297864711700683,0,0.7769,3,4,0.126376,0
588297864711700728,0,0.0039,1,0,0.277175,0
588297864711766291,0,0.0001,4,10,0.201886,0
588297864976466002,0,0.461,4,10,0.351184,0
588297865245098211,0,0.9198,4,10,0.178088,0
588297865245098230,7,0.4657,4,10,0.136192,0
588297865245163945,0,0.0011,4,10,0.343077,0
588297865245229210,0,0.9161,4,9,0.28252,0
588297865245229220,0,0.4591,4,10,0.207214,0
588297865245294870,0,0.0122,4,10,0.311236,0
588297865245426004,0,0.0005,4,10,0.189671,0
588297865245426020,0,0.0752,4,10,0.169233,0
588297865245426064,0,0.0026,4,10,0.210898,0
588297865245557041,0,0.0876,4,10,0.421443,0
588297865245557239,5,0.2472,4,6,0.103468,0
588297865245622622,0,0.0011,4,10,0.25059,0
588297865245687934,16,0.7016,4,10,0.15757,1
588297865245688095,1,0.1231,4,10,0.174897,0
588297865245753500,0,0.0806,4,10,0.385013,0
588297865245753636,0,0.0003,4,10,0.263698,0
588297865245819129,0,0.0642,4,10,0.169095,0
588297865245819212,0,0.8842,4,10,0.302644,0
588297865245884764,0,0.0018,4,10,0.246765,0
588297865245950198,0,0.0002,4,10,0.387704,0
588297865245950287,0,0.0033,4,10,0.279695,0
588297865246015712,0,0.1553,4,10,0.202349,0
588297865246015844,0,0.2907,4,10,0.264856,0
588297865246081333,3,0.7494,4,6,0.126192,0
588297865246081349,13,0.2953,4,10,0.163983,0
588297865246081414,0,0.5397,4,10,0.437831,0
588297865246081416,2,0.4972,4,9,0.168028,0
588297865246081435,10,0.1288,4,10,0.149153,0
588297865246081451,0,0.7298,4,10,0.235582,0
588297865246081462,0,0.0061,4,10,0.203634,0
588297865246081476,2,0.0618,4,10,0.15818,0
588297865246146937,0,0.0,4,10,0.274977,0
588297865246212174,12,0.1154,1,0,0.202492,0
588297865246212379,1,0.0,4,10,0.147864,0
588297865246343460,0,0.0001,1,0,0.235928,0
588297865246408815,0,0.0004,4,10,0.249337,0
588297865246474493,0,0.009,2,1,0.144775,0
588297865246605614,0,0.0827,4,10,0.331063,0
588297865246867523,1,0.4313,3,3,0.103991,0
588297865246933031,0,0.1153,4,10,0.304419,0
588297865246933337,0,0.0015,1,0,0.249272,0
588297865246998832,0,0.0027,4,10,0.202093,0
588297865246998905,0,0.0001,4,10,0.240212,0
588297865246998932,4,0.0377,4,10,0.151907,0
588297865247064267,10,0.5696,4,6,0.134022,0
588297865247129840,0,0.0018,1,0,0.407993,0
588297865247195356,7,0.0,4,10,0.11941,0
588297865247260928,0,0.0003,4,10,0.325243,0
588297865247326417,20,0.0653,4,9,0.152271,0
588297865247326479,0,0.0002,4,10,0.231039,0
588297865247392060,19,0.1317,4,10,0.148424,0
588297865247457545,1,0.2028,4,10,0.186674,0
588297865247457665,20,0.051,4,10,0.148497,0
588297865247588554,0,0.0069,4,10,0.229873,0
588297865247654193,0,0.0001,1,0,0.344833,0
588297865247719649,0,0.6878,4,10,0.482156,0
588297865247785154,0,0.2167,4,10,0.334805,0
588297865247785266,0,0.0641,4,10,0.226002,0
588297865247785280,1,0.2838,4,9,0.109354,0
588297865247785319,0,0.0002,4,10,0.240505,0
588297865247785326,0,0.0,4,10,0.196641,0
588297865247850726,8,0.0637,4,10,0.186388,0
588297865247850762,0,0.2688,4,10,0.324183,0
588297865247850773,0,0.6687,4,10,0.360486,0
588297865247916228,0,0.3064,1,0,0.259059,0
588297865247916298,19,0.0197,4,10,0.117466,0
588297865247981617,20,0.0002,1,0,0.657438,0
588297865247981822,19,0.7763,2,2,0.1935,0
588297865247981834,0,0.0341,4,10,0.295733,0
588297865248112907,0,0.3499,4,10,0.158869,0
588297865248178383,0,0.2724,4,10,0.203323,0
588297865248178474,20,0.9421,1,0,0.449497,1
588297865248309406,0,0.0001,4,10,0.124472,0
588297865248309495,1,0.0004,4,9,0.141074,0
588297865248309498,0,0.217,4,10,0.197728,0
588297865248309528,0,0.653,4,10,0.311794,0
588297865248375000,0,0.0137,4,10,0.198436,0
588297865248375005,11,0.5023,4,9,0.151866,1
588297865248375007,0,0.0006,4,10,0.248502,0
588297865248375043,8,0.3914,4,10,0.168456,0
588297865248375082,0,0.0119,4,10,0.194851,0
588848898820538594,0,0.0,4,10,0.392481,0
588848898820735339,0,0.3851,4,9,0.13629,0
588848898820866283,0,0.0,4,10,0.355202,0
588848898820866365,20,0.1002,2,1,0.26128,0
588848898821587107,0,0.132,4,10,0.206186,0
588848898821718204,0,0.2823,4,10,0.366396,0
588848898821718260,0,0.0087,4,10,0.485199,0
588848898821849270,20,0.6484,4,6,0.115971,1
588848898821849295,20,0.1012,4,6,0.134644,0
588848898821849339,0,0.0,4,10,0.353568,0
588848898821914899,0,0.7832,4,10,0.160864,0
588848898822111407,0,0.0228,4,10,0.462147,0
588848898822111424,0,0.0002,4,10,0.379206,0
588848898822439043,20,0.0004,4,10,0.159498,0
588848898822439113,7,0.6887,4,10,0.174236,0
588848898822439129,13,0.1268,4,9,0.124722,0
588848898822504713,13,0.797,4,10,0.162836,1
588848898822570171,0,0.0001,4,10,0.334579,0
588848898822897776,14,0.1555,4,10,0.175222,0
588848898822897788,20,0.8908,4,9,0.158837,1
588848898822963375,0,0.0,4,10,0.436063,0
588848898822963414,1,0.9545,4,9,0.176408,0
588848898822963564,0,0.0117,4,10,0.214136,0
588848898823028912,0,0.7676,4,10,0.198169,0
588848898823028915,2,0.0017,4,10,0.151896,0
588848898823028949,3,0.4176,4,10,0.163828,0
588848898823028950,0,0.007,4,10,0.437678,0
588848898823029004,0,0.002,4,10,0.227169,0
588848898823094413,0,0.8692,4,10,0.318242,0
588848898823094453,0,0.1479,4,10,0.38266,0
588848898823159974,0,0.6175,4,10,0.483951,0
588848898823291051,3,0.4848,4,10,0.163267,0
588848898823422120,0,0.0018,4,10,0.293653,0
588848898823422228,12,0.3385,4,10,0.146343,0
588848898823487517,20,0.6767,4,10,0.121597,1
588848898823553114,10,0.4965,4,8,0.153025,0
588848898823553317,7,0.4269,4,10,0.185741,0
588848898823618733,4,0.7213,4,10,0.19866,0
588848898823618806,0,0.7856,4,10,0.133267,0
588848898823618869,0,0.0452,4,10,0.236212,0
588848898823684288,0,0.0001,4,10,0.258384,0
588848898823684293,0,0.0518,4,10,0.264946,0
588848898823684297,12,0.0466,4,10,0.177503,0
588848898823749823,15,0.7716,4,6,0.130285,1
588848898823815351,0,0.4038,4,10,0.290374,0
588848898823880913,0,0.3062,4,10,0.170767,0
588848898823880963,0,0.8646,4,10,0.346424,0
588848898823946459,8,0.3112,4,10,0.17521,0
588848898823946462,0,0.0008,4,10,0.207209,0
588848898824077527,1,0.0029,3,4,0.107002,0
588848898824274111,0,0.0004,4,10,0.347482,0
588848898824274160,0,0.0001,4,10,0.211781,0
588848898824536285,1,0.2082,4,10,0.15123,0
588848898824536330,0,0.2215,4,10,0.148053,0
588848898824536344,0,0.3466,4,10,0.214805,0
588848898824601703,0,0.0327,1,0,0.194444,0
588848898824601706,2,0.0496,4,10,0.216354,0
588848898824601713,0,0.0,4,10,0.200049,0
588848898824667221,0,0.0722,4,10,0.197064,0
588848898824667279,0,0.094,4,10,0.436109,0
588848898824667289,6,0.6215,4,9,0.146173,0
588848898824667311,0,0.0396,4,10,0.417172,0
588848898824667315,20,0.0069,4,9,0.129216,0
588848898824732758,20,0.393,3,5,0.12962,0
588848898824732800,0,0.0002,1,0,0.226051,0
588848898824798434,0,0.3076,4,10,0.468113,0
588848898824798473,4,0.5838,4,10,0.164819,0
588848898824798498,19,0.0851,4,10,0.159092,0
588848898824863862,11,0.7068,4,10,0.20797,1
588848898824863897,0,0.0008,4,10,0.229719,0
588848898824863934,1,0.1813,4,10,0.190822,0
588848898824929434,0,0.0011,4,10,0.223154,0
588848898824929482,14,0.1513,4,10,0.196378,0
588848898825060453,0,0.0028,4,10,0.350598,0
588848898825060459,0,0.0235,4,10,0.178424,0
588848898825060515,0,0.0006,4,10,0.421631,0
588848898825060535,0,0.3337,4,10,0.371719,0
588848898825060543,0,0.0991,4,10,0.349672,0
588848898825126069,0,0.0362,4,10,0.37008,0
588848898825126145,3,0.0004,1,0,0.105542,0
588848898825191586,1,0.6618,4,10,0.14041,0
588848898825191588,0,0.0,4,10,0.203005,0
588848898825191592,0,0.0148,4,10,0.421738,0
588848898825191600,0,0.0485,4,9,0.162613,0
588848898825191654,0,0.0614,4,10,0.250201,0
588848898825191696,0,0.415,4,10,0.130536,0
588848898825322621,0,0.4599,4,10,0.116322,0
588848898825322688,1,0.0084,4,10,0.348142,0
588848898825388123,0,0.7119,4,10,0.170014,0
588848898825388126,0,0.0016,1,0,0.202538,0
588848898825388160,0,0.3999,4,10,0.137517,0
588848898825388180,0,0.0479,4,10,0.454942,0
588848898825388183,0,0.0208,4,10,0.17919,0
588848898825388251,2,0.0016,4,10,0.116948,0
588848898825453690,0,0.0506,4,10,0.379349,0
588848898825453691,10,0.2584,1,0,0.141906,0
588848898825519375,0,0.0027,1,0,0.113797,0
588848898825584772,0,0.0005,4,10,0.289782,0
588848898825650236,2,0.4165,4,10,0.168462,0
588848898825650319,0,0.0058,4,10,0.273776,0
588848898825650344,9,0.9851,4,9,0.161513,0
588848898825650361,7,0.0088,4,10,0.208772,0
588848898825715910,0,0.0008,2,1,0.273833,0
588848898825781401,17,0.622,4,10,0.157109,1
588848898825846945,0,0.1083,4,10,0.263887,0
588848898825912469,0,0.0038,4,10,0.304623,0
588848898825912480,0,0.7673,4,6,0.123197,0
588848898825912499,0,0.0938,1,0,0.245089,0
588848898825978022,1,0.7581,4,9,0.131758,0
588848898825978048,0,0.0001,4,10,0.137687,0
588848898825978078,4,0.5636,4,10,0.166013,0
588848898825978083,20,0.8099,3,3,0.106476,0
588848898825978139,0,0.0014,4,10,0.218095,0
588848898825978142,0,0.008,4,9,0.152896,0
588848898826043510,13,0.2746,1,0,0.687209,0
588848898826043553,7,0.8382,4,10,0.157766,0
588848898826043571,0,0.0001,4,10,0.26699,0
588848898826109105,0,0.0741,1,0,0.515048,0
588848898826109114,17,0.0821,3,3,0.125615,0
588848898826174521,0,0.8934,4,10,0.230545,0
588848898826240187,0,0.1906,4,10,0.446203,0
588848898826240217,0,0.453,4,10,0.253738,0
588848898826305754,0,0.0386,4,10,0.138062,0
588848898826371198,0,0.0464,4,10,0.244816,0
588848898826371247,13,0.3093,4,6,0.129497,0
588848898826436764,0,0.0564,4,10,0.141656,0
588848898826436772,1,0.6133,4,10,0.221723,0
588848898826502272,0,0.0,4,10,0.308471,0
588848898826502282,19,0.0613,4,10,0.161138,0
588848898826502320,0,0.1332,4,10,0.448307,0
588848898826502338,0,0.126,4,10,0.197146,0
588848898826567863,0,0.4012,4,10,0.278039,0
588848898826633292,0,0.3464,4,10,0.11904,0
588848898826633433,0,0.1691,4,10,0.238561,0
588848898826699037,0,0.0013,4,10,0.242368,0
588848898826699087,0,0.0002,4,10,0.337308,0
588848898826764473,0,0.3431,4,10,0.302354,0
588848898826764490,0,0.0035,4,10,0.379831,0
588848898826830036,0,0.0216,4,10,0.554209,0
588848898826895514,2,0.7267,4,9,0.13936,0
588848898826895521,0,0.019,4,10,0.316546,0
588848898826895529,20,0.5257,4,9,0.154866,1
588848898826960960,12,0.4425,3,3,0.106691,0
588848898826961002,0,0.0077,1,0,0.505678,0
588848898826961007,1,0.6893,4,10,0.248191,0
588848898826961048,18,0.8113,4,6,0.154534,1
588848898827026646,1,0.0705,4,10,0.248041,0
588848898827026692,0,0.0005,4,10,0.492321,0
588848898827092081,20,0.8648,4,6,0.130883,1
588848898827092221,0,0.0004,1,0,0.303802,0
588848898827223328,0,0.9368,4,10,0.224801,0
588848898827223334,0,0.0134,4,10,0.19298,0
588848898827288611,16,0.466,3,3,0.111038,0
588848898827288662,6,0.0829,4,6,0.136144,0
588848898827288693,20,0.3888,4,10,0.156887,0
588848898827288754,0,0.7312,4,9,0.228892,0
588848898827288763,0,0.0002,4,10,0.421161,0
588848898827288765,0,0.4852,4,10,0.355728,0
588848898827288769,1,0.0032,4,10,0.393486,0
588848898827288779,0,0.0298,4,10,0.167399,0
588848898827288792,0,0.0575,4,10,0.394925,0
588848898827288798,4,0.0183,4,10,0.300251,0
588848898827288827,0,0.2459,4,10,0.275495,0
588848898827288834,0,0.8699,4,10,0.162159,0
588848898827288840,0,0.0038,4,10,0.388542,0
588848898827288851,0,0.4071,4,10,0.241519,0
588848898827288857,18,0.7058,4,10,0.102464,1
588848898827288870,0,0.049,4,10,0.341925,0
588848898827288872,2,0.0454,4,10,0.135544,0
588848898827288884,3,0.6972,4,6,0.102988,0
588848898827288889,0,0.0635,4,10,0.512011,0
588848898827288893,0,0.0123,4,10,0.429157,0
588848898827288904,14,0.0678,4,9,0.201486,0
588848898827288910,0,0.0003,4,10,0.273745,0
588848898827354143,0,0.2256,4,10,0.242765,0
588848898827354163,20,0.6736,1,0,0.124034,0
588848898827354164,3,0.0602,3,3,0.10522,0
588848898827354199,3,0.0949,4,6,0.116549,0
588848898827354232,0,0.459,4,9,0.127179,0
588848898827354233,17,0.0648,4,6,0.112315,0
588848898827354280,20,0.0035,4,10,0.18198,0
588848898827354308,8,0.8234,4,10,0.241351,0
588848898827354319,0,0.044,4,10,0.201492,0
588848898827354325,0,0.0278,4,10,0.24085,0
588848898827354326,0,0.0403,4,10,0.425389,0
588848898827354330,0,0.3655,4,10,0.300875,0
588848898827354344,0,0.1034,4,10,0.18429,0
588848898827354351,0,0.5051,4,10,0.211906,0
588848898827354378,19,0.6987,1,0,0.534264,1
588848898827354384,0,0.3709,4,10,0.163964,0
588848898827354459,0,0.1262,4,6,0.107613,0
588848898827419785,0,0.0011,4,10,0.214328,0
588848898827419786,0,0.7847,4,10,0.243542,0
588848898827419811,0,0.0001,4,10,0.273166,0
588848898827419850,1,0.4846,4,9,0.140246,0
588848898827419900,0,0.0014,4,10,0.255925,0
588848898827485354,0,0.0696,4,10,0.307719,0
588848898827485396,0,0.5807,4,10,0.217913,0
588848898827485450,0,0.0522,4,10,0.241693,0
588848898827550924,0,0.3394,4,10,0.26868,0
588848898827550968,0,0.3388,4,10,0.232324,0
588848898827616483,0,0.0102,4,10,0.486485,0
588848898827616502,20,0.015,4,6,0.131399,0
588848898827616529,19,0.2078,4,9,0.115113,0
588848898827616541,0,0.0,4,9,0.20591,0
588848898827616544,0,0.0343,4,10,0.340098,0
588848898827616657,0,0.0294,4,10,0.219141,0
588848898827681908,0,0.6842,4,10,0.319373,0
588848898827681920,7,0.3362,4,10,0.170552,0
588848898827681929,0,0.0102,4,10,0.346255,0
588848898827747501,0,0.0287,4,10,0.332384,0
588848898827812940,2,0.3981,4,9,0.238573,0
588848898827813018,0,0.0035,4,10,0.224382,0
588848898827878505,0,0.1804,4,10,0.232402,0
588848898827878559,0,0.2887,4,10,0.259271,0
588848898827878584,0,0.7196,4,10,0.451233,0
588848898827878610,0,0.4581,4,10,0.488424,0
588848898827878650,2,0.0299,4,10,0.225347,0
588848898827944016,0,0.1,4,10,0.34832,0
588848898827944106,0,0.4076,4,10,0.272701,0
588848898827944167,0,0.0019,4,10,0.162012,0
588848898828009652,0,0.1215,4,10,0.340159,0
588848898828009674,0,0.1591,4,10,0.18063,0
588848898828075119,0,0.0048,4,10,0.406608,0
588848898828075125,0,0.0001,4,10,0.242614,0
588848898828075128,0,0.0074,4,10,0.2524,0
588848898828075144,0,0.1309,4,10,0.401461,0
588848898828075155,0,0.0002,4,10,0.384892,0
588848898828075171,0,0.7648,4,9,0.194926,0
588848898828140690,0,0.1147,4,10,0.303986,0
588848898828140697,0,0.0214,4,9,0.177568,0
588848898828140737,0,0.0787,4,10,0.482052,0
588848898828140743,0,0.0589,4,10,0.302395,0
588848898828140755,0,0.0272,4,10,0.474541,0
588848898828140805,0,0.0002,4,10,0.281029,0
588848898828206227,0,0.0002,1,0,0.375492,0
588848898828206255,0,0.1968,1,0,0.302158,0
588848898828206271,0,0.0014,4,10,0.347835,0
588848898828271721,0,0.0015,4,10,0.465327,0
588848898828271734,0,0.3274,4,10,0.192872,0
588848898828271758,0,0.0001,4,10,0.220165,0
588848898828337328,0,0.8697,4,10,0.385309,0
588848898828337343,0,0.1177,4,9,0.198115,0
588848898828402815,10,0.6464,4,7,0.145893,0
588848898828402855,0,0.0102,4,10,0.133877,0
588848898828468327,0,0.1963,4,10,0.116113,0
588848898828468374,12,0.0214,4,10,0.14665,0
588848898828468408,0,0.0249,1,0,0.186711,0
588848898828533784,0,0.7679,4,10,0.157541,0
588848898828665016,20,0.0002,4,10,0.159646,0
588848898828730580,0,0.0379,2,1,0.22381,0
588848898828730630,4,0.9981,3,4,0.124043,0
588848898828796103,0,0.0008,4,10,0.286953,0
588848898828861639,0,0.0001,4,10,0.252846,0
588848898828861666,0,0.0,4,10,0.195645,0
588848898828861679,0,0.2412,4,9,0.133353,0
588848898828992677,0,0.0,4,10,0.248145,0
588848898828992723,0,0.0068,4,10,0.311327,0
588848898829058225,0,0.0007,4,10,0.35124,0
588848898829058228,0,0.0554,4,10,0.297262,0
588848898829123687,20,0.8631,2,1,0.250121,1
588848898829123753,20,0.0083,3,3,0.163431,0
588848898829123830,0,0.0022,1,0,0.228611,0
588848898829189143,16,0.3097,4,9,0.205762,0
588848898829189256,9,0.7053,4,10,0.126147,0
588848898829254678,0,0.0018,4,10,0.156892,0
588848898829254842,15,0.0376,4,10,0.122186,0
588848898829254873,0,0.0001,4,10,0.332212,0
588848898829254908,0,0.0,4,10,0.240387,0
588848898829320347,20,0.9385,2,2,0.273825,1
588848898829320387,9,0.7635,3,5,0.13265,0
588848898829385874,0,0.0368,4,10,0.503111,0
588848898829385894,0,0.0001,4,10,0.333554,0
588848898829385896,2,0.6054,1,0,0.220569,0
588848898829385935,3,0.6667,4,9,0.18275,0
588848898829385959,10,0.0061,4,10,0.117072,0
588848898829451481,0,0.0003,4,10,0.223076,0
588848898829451494,0,0.1902,4,10,0.472104,0
588848898829516960,0,0.257,1,0,0.750678,0
588848898829582411,0,0.0487,4,10,0.434092,0
588848898829582519,16,0.2464,4,10,0.139174,0
588848898829582596,0,0.002,4,10,0.280444,0
588848898829779183,0,0.0752,4,10,0.20077,0
588848898829910196,7,0.048,3,4,0.108331,0
588848898829975768,0,0.6163,4,10,0.239848,0
588848898830041245,0,0.0463,4,9,0.182223,0
588848898830041249,0,0.001,1,0,0.445012,0
588848898830041270,0,0.0173,4,10,0.230024,0
588848898830041292,2,0.4976,3,4,0.142765,0
588848898830041313,0,0.6616,4,10,0.261789,0
588848898830106838,20,0.004,3,4,0.126993,0
588848898830106879,5,0.616,4,6,0.120339,0
588848898830172314,0,0.2625,4,10,0.360889,0
588848898830172339,0,0.2265,4,10,0.23601,0
588848898830172381,0,0.0012,4,10,0.221513,0
588848898830237807,0,0.3091,4,10,0.458832,0
588848898830237897,0,0.1215,4,10,0.198101,0
588848898830237966,0,0.0009,4,10,0.390692,0
588848898830238055,0,0.0554,4,10,0.220528,0
588848898830303315,7,0.2088,4,10,0.130817,0
588848898830303342,0,0.7913,4,9,0.137601,0
588848898830303358,0,0.1068,4,10,0.393433,0
588848898830303382,12,0.9051,4,9,0.142195,1
588848898830303392,20,0.363,4,6,0.124187,0
588848898830368787,20,0.8752,4,7,0.145021,1
588848898830368874,1,0.7801,4,10,0.147272,0
588848898830368887,17,0.397,4,10,0.120485,0
588848898830368922,0,0.0001,4,10,0.334891,0
588848898830434399,20,0.0001,4,10,0.139426,0
588848898830434416,0,0.0063,4,10,0.175296,0
588848898830434445,0,0.0,1,0,0.235361,0
588848898830499978,0,0.0001,1,0,0.162765,0
588848898830499987,0,0.0302,4,10,0.338168,0
588848898830500059,0,0.0002,4,10,0.268124,0
588848898830500108,0,0.0024,4,10,0.238397,0
588848898830565410,20,0.8814,4,9,0.142333,1
588848898830565483,0,0.3656,4,6,0.141981,0
588848898830565510,0,0.0011,4,10,0.228299,0
588848898830565524,0,0.0,4,10,0.385523,0
588848898830631097,0,0.0005,4,10,0.17006,0
588848898830631098,0,0.0156,4,10,0.186439,0
588848898830631250,0,0.0033,4,10,0.178982,0
588848898830827690,1,0.0117,4,10,0.2414,0
588848898830827716,0,0.0001,4,10,0.221376,0
588848898830893210,0,0.0001,1,0,0.418571,0
588848898830958791,3,0.0,1,0,0.252054,0
588848898830958816,0,0.0202,4,10,0.252085,0
588848898831024228,0,0.0479,4,10,0.284814,0
588848898831089879,0,0.0013,4,10,0.25487,0
588848898831155334,0,0.274,4,10,0.137405,0
588848898831155365,8,0.1697,4,9,0.13353,0
588848898831155399,20,0.2952,4,10,0.128222,0
588848898831220896,0,0.0,1,0,0.360086,0
588848898831286381,20,0.0061,1,0,0.357505,0
588848898831286471,0,0.0923,4,10,0.23289,0
588848898831286484,0,0.0625,4,10,0.286299,0
588848898831286487,0,0.5284,4,10,0.283889,0
588848898831351895,0,0.0293,4,10,0.497319,0
588848898831351934,0,0.6903,4,10,0.172721,0
588848898831351944,0,0.7679,4,10,0.338476,0
588848898831351991,0,0.1568,1,0,0.139932,0
588848898831417441,0,0.0,4,10,0.302944,0
588848898831417528,17,0.6375,4,10,0.133558,1
588848898831417537,0,0.0002,4,10,0.307419,0
588848898831482918,0,0.1298,1,0,0.172694,0
588848898831483057,0,0.5258,4,10,0.206256,0
